Timestamp,Temperature,Humidity,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Latitude,Longitude
11/25/2024 16:34,27.63869655,67.11944053,0.407813357,-0.93279399,8.157420477,-0.044243663,-0.111406142,0.018571004,6.471051645,80.10539042
11/25/2024 16:35,26.09444749,68.17368024,0.597364986,-0.911330449,8.396702618,-0.07047848,-0.110610585,0.027636395,6.462084139,80.11348263
11/25/2024 16:36,34.24705991,61.18267089,0.590664978,-0.935320942,8.912024668,-0.060462398,-0.112982511,0.003334382,6.47165559,80.10086655
11/25/2024 16:37,30.88116943,60.76443648,0.428076856,-0.822647333,8.608403799,-0.083498589,-0.115814474,0.031099303,6.461462397,80.11250496
11/25/2024 16:38,26.95104114,53.23233616,0.486555402,-0.95554098,8.21114183,-0.005044197,-0.106488399,0.043952431,6.463543626,80.10488664
11/25/2024 16:39,30.91848742,61.40418636,0.418660244,-0.92126435,8.599817527,-0.081126476,-0.107629734,0.019100103,6.463505712,80.11475008
11/25/2024 16:40,25.38564294,76.19857116,0.51429361,-0.996446389,8.835384709,-0.024212262,-0.106480963,0.00315663,6.467483084,80.11717818
11/25/2024 16:41,34.95499818,56.46527826,0.423833008,-0.863497576,8.865837763,-0.0196302,-0.114630649,0.02643824,6.464598456,80.11862581
11/25/2024 16:42,31.62781927,52.12380641,0.587268664,-0.975212753,8.724309698,-0.078974189,-0.102703298,0.018156301,6.468854636,80.11013352
11/25/2024 16:43,29.45643245,63.97279899,0.461168517,-0.922747047,8.18064878,-0.038943444,-0.107747706,0.007023438,6.460816639,80.10326474
11/25/2024 16:44,33.39315319,64.4534386,0.409211417,-0.994283869,8.903560003,-0.090691329,-0.118933794,0.045443612,6.472471811,80.10528064
11/25/2024 16:45,34.63069306,64.75693543,0.598004342,-0.970901039,8.043346744,-0.008656896,-0.101024005,0.043388411,6.471656912,80.10133738
11/25/2024 16:46,32.23540554,71.8083851,0.407193172,-0.824424106,8.512449113,-0.037261482,-0.103403355,0.014707187,6.461454161,80.10309907
11/25/2024 16:47,28.74006907,52.55284706,0.519348133,-0.834087849,8.065071102,-0.097152874,-0.115620915,0.04930589,6.461659469,80.10283881
11/25/2024 16:48,34.38475504,63.63425228,0.590329678,-0.915389139,8.263107406,-0.047451654,-0.111924471,0.030107768,6.467351701,80.10166297
11/25/2024 16:49,32.30379941,70.79722038,0.49262157,-0.823710639,8.543149181,-0.059706339,-0.101801354,0.04079761,6.460743115,80.11181081
11/25/2024 16:50,31.89869908,62.54305849,0.523457448,-0.876573373,8.38617036,-0.02425852,-0.113619201,0.002005483,6.479101668,80.1040177
11/25/2024 16:51,28.58626248,59.41999051,0.515284477,-0.913604394,8.220468005,-0.07550233,-0.101630935,0.01784819,6.471433156,80.11081928
11/25/2024 16:52,34.30421909,61.13085284,0.508029386,-0.842780281,8.294322733,-0.053891172,-0.102045915,0.037210759,6.464202935,80.10254468
11/25/2024 16:53,29.49818127,55.28126452,0.577207532,-0.923582486,8.991346374,-0.08153577,-0.104779971,0.045222986,6.479688583,80.10919127
11/25/2024 16:54,32.75706752,74.96348628,0.527476602,-0.810701458,8.783370392,-0.036178109,-0.115072368,0.00493067,6.477808105,80.11958969
11/25/2024 16:55,30.06098579,63.8918379,0.560448863,-0.897112397,8.762371934,-0.058327634,-0.116383968,0.018316836,6.476709336,80.11571878
11/25/2024 16:56,29.71858688,56.86610207,0.576205396,-0.928303804,8.261503197,-0.069396347,-0.10034095,0.02300574,6.46668382,80.1037374
11/25/2024 16:57,32.76092628,65.33376054,0.535787166,-0.897280828,8.37995411,-0.035366863,-0.10941397,0.032072647,6.477539736,80.1065264
11/25/2024 16:58,30.63549073,60.50146689,0.526570767,-0.935085283,8.52100749,-0.022327338,-0.108401172,0.040832301,6.477299017,80.10468335
11/25/2024 16:59,31.58633842,54.069849,0.492752187,-0.864965898,8.027308069,-0.00822111,-0.104749059,0.012904052,6.472320216,80.11746673
11/25/2024 17:00,28.67449938,58.89138375,0.466489925,-0.85563591,8.17410238,-0.033824638,-0.101470948,0.048979762,6.474757158,80.11557732
11/25/2024 17:01,32.90386166,76.52057785,0.544759756,-0.881170054,8.197775633,-0.098720451,-0.107056813,0.030494858,6.479259409,80.11194899
11/25/2024 17:02,29.82972754,69.92626231,0.533527277,-0.902143704,8.923769473,-0.070611441,-0.101959752,0.008856287,6.472354128,80.11363594
11/25/2024 17:03,31.71326522,58.00266146,0.592690836,-0.941110303,8.024768226,-0.062556895,-0.119723478,0.019020664,6.479819676,80.1003123
11/25/2024 17:04,33.52642989,58.8302854,0.434865898,-0.911488335,8.497738856,-0.047946159,-0.104972599,0.017881968,6.46415304,80.11072213
11/25/2024 17:05,29.86021114,67.67457676,0.52873705,-0.935989768,8.175082474,-0.092693279,-0.113333574,0.020331986,6.466042738,80.1093378
11/25/2024 17:06,25.66868272,71.90552902,0.521695173,-0.894047803,8.18844801,-0.04207046,-0.105574372,0.025186049,6.463739118,80.10607246
11/25/2024 17:07,26.73454308,67.57227419,0.560290939,-0.932093879,8.287382512,-0.085401155,-0.113857495,0.048608818,6.470528099,80.11475319
11/25/2024 17:08,28.0317235,78.11486067,0.599279732,-0.830879378,8.695738578,-0.059156168,-0.11336239,0.02166492,6.461489315,80.10913518
11/25/2024 17:09,25.60098632,52.56210874,0.431352788,-0.861707412,8.859441035,-0.015307726,-0.105539847,0.04945017,6.478455197,80.10051171
11/25/2024 17:10,28.9250844,61.69219744,0.560623858,-0.949067362,8.971802184,-0.09405831,-0.119367286,0.008136025,6.47626507,80.11666748
11/25/2024 17:11,27.78293613,69.10512994,0.442600547,-0.943693906,8.021712951,-0.092087872,-0.115453627,0.019945163,6.472161493,80.11631271
11/25/2024 17:12,27.38229491,60.35350745,0.462872187,-0.896697529,8.238325038,-0.094738537,-0.100005634,0.001603619,6.473535884,80.1121365
11/25/2024 17:13,33.02687568,59.24947231,0.547558385,-0.815431143,8.337747801,-0.078657827,-0.118826301,0.039984658,6.460496779,80.11813361
11/25/2024 17:14,33.18710689,61.88240534,0.514707667,-0.82059413,8.706311667,-0.033285108,-0.108075544,0.043206888,6.467394547,80.10015046
11/25/2024 17:15,30.74387149,64.35067588,0.586905397,-0.853683892,8.036840183,-0.075746747,-0.117752867,0.000175359,6.470699102,80.11568849
11/25/2024 17:16,33.49461328,68.60387286,0.460012636,-0.944916245,8.612029737,-0.060223772,-0.107141805,0.024874003,6.469714383,80.10809975
11/25/2024 17:17,29.97247511,78.94158927,0.589530054,-0.809685207,8.132296551,-0.007545077,-0.117260781,0.003617023,6.472078586,80.11743634
11/25/2024 17:18,33.06218502,68.20962631,0.505428546,-0.898072965,8.891365001,-0.064003009,-0.102244945,0.008147349,6.474743152,80.11957957
11/25/2024 17:19,29.43613877,76.66582075,0.428613834,-0.992205775,8.340135695,-0.019699038,-0.114146141,0.044982821,6.476073321,80.11802741
11/25/2024 17:20,31.48897496,61.79314378,0.510207849,-0.892661029,8.802040033,-0.083822395,-0.118056046,0.014810856,6.460615784,80.10870485
11/25/2024 17:21,32.41569574,62.65122202,0.572006499,-0.820779974,8.054703134,-0.067759511,-0.100017594,0.026951805,6.46287258,80.1078699
11/25/2024 17:22,29.00251078,78.65345142,0.542635079,-0.993843608,8.42261873,-0.05130922,-0.100275152,0.015587572,6.476805821,80.11764312
11/25/2024 17:23,25.85899483,77.32681126,0.491076181,-0.853326954,8.874713007,-0.004821683,-0.116296261,0.040118463,6.474668601,80.10937247
11/25/2024 17:24,34.55371561,57.17961215,0.552900601,-0.886506478,8.214835418,-0.033248572,-0.115469214,0.035473719,6.46239355,80.10923518
11/25/2024 17:25,25.32067964,51.84487347,0.580931675,-0.926126239,8.207572059,-0.0597635,-0.100251379,0.037422677,6.469781592,80.10427879
11/25/2024 17:26,27.50385515,72.64522882,0.402601554,-0.917522139,8.915956278,-0.033701157,-0.113045203,0.041354044,6.479802832,80.11748065
11/25/2024 17:27,34.22914003,53.27514873,0.523829929,-0.991385391,8.012005935,-0.054882061,-0.101758321,0.022194383,6.469728866,80.10602457
11/25/2024 17:28,26.48931512,57.15102303,0.538198125,-0.964995447,8.853718734,-0.053419574,-0.116374606,0.016924932,6.474260342,80.11072032
11/25/2024 17:29,34.32145045,70.78456963,0.575560693,-0.906226837,8.111161201,-0.070324162,-0.10724097,0.032248718,6.460960963,80.10200416
11/25/2024 17:30,25.18874584,69.28170865,0.552458042,-0.886535326,8.283857603,-0.061060109,-0.100504297,0.044258275,6.463662442,80.11166314
11/25/2024 17:31,29.87270602,70.98982771,0.565259963,-0.910721349,8.03859379,-0.041619259,-0.100205877,0.006655555,6.469051649,80.10849434
11/25/2024 17:32,27.53056455,74.00670544,0.480206674,-0.818941662,8.001517189,-0.047991883,-0.117446087,0.04789501,6.468791747,80.10588803
11/25/2024 17:33,26.95132647,59.05243193,0.525520664,-0.995698518,8.773311624,-0.030022782,-0.117053041,0.007753218,6.46086795,80.10193568
11/25/2024 17:34,34.73500025,66.99478983,0.56465019,-0.862746114,8.057792252,-0.086712962,-0.104317186,0.030906509,6.477807381,80.11077106
11/25/2024 17:35,27.60289477,52.51808511,0.441417459,-0.967647698,8.164844604,-0.009625077,-0.107098963,0.006273179,6.463254613,80.11189565
11/25/2024 17:36,28.31160923,50.31392362,0.558628944,-0.857690976,8.190414724,-0.078250356,-0.114860391,0.019694848,6.464708419,80.10600694
11/25/2024 17:37,29.60432319,72.54763596,0.512679956,-0.955463078,8.733878697,-0.049262678,-0.105992428,0.031825071,6.468908188,80.10009763
11/25/2024 17:38,27.24382062,70.73354498,0.412243867,-0.820715712,8.686599629,-0.046330969,-0.119578985,0.039079374,6.471045083,80.10401918
11/25/2024 17:39,33.26902951,69.70134722,0.415270988,-0.995617463,8.104125949,-0.03966104,-0.104232528,0.044643523,6.469074238,80.11866639
11/25/2024 17:40,28.61611904,74.26660867,0.526735579,-0.906036306,8.758470071,-0.062174404,-0.114636659,0.034284168,6.476902608,80.11406294
11/25/2024 17:41,25.79421571,69.09323663,0.405278601,-0.834414623,8.064653785,-0.025592771,-0.117606423,0.01016324,6.472210487,80.10863367
11/25/2024 17:42,27.67885566,77.96680929,0.482450546,-0.843015382,8.949913703,-0.068023531,-0.115583279,0.014828555,6.476475053,80.11102758
11/25/2024 17:43,30.98959351,78.00002778,0.431865086,-0.877588213,8.050474509,-0.094757926,-0.118346084,0.037206343,6.475142253,80.11354862
11/25/2024 17:44,31.16849243,58.22839164,0.529785104,-0.817810373,8.607136393,-0.074644653,-0.102161363,0.046064871,6.476948863,80.11354465
11/25/2024 17:45,27.29827235,69.76511074,0.436589808,-0.986342054,8.218961434,-0.079919754,-0.117854407,0.013838814,6.468781818,80.11109881
11/25/2024 17:46,30.16226943,66.79646529,0.514254884,-0.974244269,8.685425813,-0.019583399,-0.111258873,0.009195692,6.471176302,80.11310596
11/25/2024 17:47,26.95085666,50.89722483,0.4734727,-0.972177722,8.806054121,-0.009199669,-0.113182104,7.86E-07,6.473103625,80.10411013
11/25/2024 17:48,27.44370029,51.24074459,0.574955447,-0.834542312,8.867884567,-0.045629421,-0.116502697,0.027849498,6.47292995,80.11308385
11/25/2024 17:49,33.43879923,73.47952076,0.495725456,-0.821405922,8.987594248,-0.028418843,-0.119608877,0.022328091,6.479488732,80.10077681
11/25/2024 17:50,26.87495151,59.48767825,0.53982816,-0.819538625,8.730655499,-0.038587419,-0.104417872,0.000250071,6.467009713,80.10927412
11/25/2024 17:51,29.94821251,63.14148412,0.443632013,-0.897612536,8.674209641,-0.051120124,-0.107191976,0.02762628,6.461787154,80.10719146
11/25/2024 17:52,31.29839299,68.56693758,0.479140173,-0.838232465,8.529723893,-0.068623828,-0.110897935,0.03654993,6.472198956,80.10426448
11/25/2024 17:53,26.03069947,58.07878108,0.464910756,-0.9957857,8.267536064,-0.048345424,-0.112119292,0.001313797,6.462867192,80.1125353
11/25/2024 17:54,33.72530768,56.71832935,0.476596787,-0.918517676,8.964477919,-0.065158122,-0.11405735,0.041682527,6.47680266,80.11691064
11/25/2024 17:55,26.81290076,57.0319434,0.515079555,-0.823709873,8.050966556,-0.033944128,-0.117321381,0.031693595,6.461976446,80.10041227
11/25/2024 17:56,30.85678912,64.20839855,0.538303457,-0.95349252,8.307156108,-0.075090564,-0.113538521,0.033372931,6.461787321,80.10533313
11/25/2024 17:57,27.85897198,57.48832696,0.532962772,-0.873396901,8.940583964,-0.086260904,-0.108134775,0.028541451,6.470441743,80.1140565
11/25/2024 17:58,29.62505891,50.84271763,0.512017325,-0.854744199,8.721503664,-0.099114872,-0.111556831,0.039694527,6.465852711,80.11189311
11/25/2024 17:59,26.75779933,56.13637565,0.56472751,-0.93160485,8.989550036,-0.024184442,-0.117796242,0.02483439,6.460862372,80.10276401
